commune,latitude,longitude,sport,source
Sengouagnet,,,tennis,licence
Sepx,,,tennis,licence
Seyre,,,tennis,licence
Seysses,,,tennis,licence
Soueich,,,tennis,licence
Tarabel,,,tennis,licence
Terrebasse,,,tennis,licence
Touille,,,tennis,licence
Toulouse,,,tennis,licence
Les Tourreilles,,,tennis,licence
Tournefeuille,,,tennis,licence
Toutens,,,tennis,licence
Trébons-sur-la-Grasse,,,tennis,licence
L'Union,,,tennis,licence
Urau,,,tennis,licence
Vacquiers,,,tennis,licence
Valentine,,,tennis,licence
Vallègue,,,tennis,licence
Vallesvilles,,,tennis,licence
Vaudreuille,,,tennis,licence
Vendine,,,tennis,licence
Venerque,,,tennis,licence
Verfeil,,,tennis,licence
Vernet,,,tennis,licence
Vieille-Toulouse,,,tennis,licence
Vieillevigne,,,tennis,licence
Vignaux,,,tennis,licence
Vigoulet-Auzil,,,tennis,licence
Villariès,,,tennis,licence
Villate,,,tennis,licence
Villaudric,,,tennis,licence
Villefranche-de-Lauragais,,,tennis,licence
Villematier,,,tennis,licence
Villemur-sur-Tarn,,,tennis,licence
Villeneuve-de-Rivière,,,tennis,licence
Villeneuve-Lécussan,,,tennis,licence
Villeneuve-lès-Bouloc,,,tennis,licence
Villeneuve-Tolosane,,,tennis,licence
Villenouvelle,,,tennis,licence
Binos,,,tennis,licence
Larra,,,tennis,licence
Aignan,,,tennis,licence
Ansan,,,tennis,licence
Arblade-le-Bas,,,tennis,licence
Arblade-le-Haut,,,tennis,licence
Ardizas,,,tennis,licence
Armentieux,,,tennis,licence
Aubiet,,,tennis,licence
Auch,,,tennis,licence
Augnax,,,tennis,licence
Auradé,,,tennis,licence
Aurensan,,,tennis,licence
Aurimont,,,tennis,licence
Aux-Aussat,,,tennis,licence
Avéron-Bergelle,,,tennis,licence
Avezan,,,tennis,licence
Bajonnette,,,tennis,licence
Barcelonne-du-Gers,,,tennis,licence
Barran,,,tennis,licence
Bascous,,,tennis,licence
Bassoues,,,tennis,licence
Bazian,,,tennis,licence
Bazugues,,,tennis,licence
Beaumarchés,,,tennis,licence
Beccas,,,tennis,licence
Bédéchan,,,tennis,licence
Belloc-Saint-Clamens,,,tennis,licence
Belmont,,,tennis,licence
Béraut,,,tennis,licence
Berdoues,,,tennis,licence
Bernède,,,tennis,licence
Berrac,,,tennis,licence
Bétous,,,tennis,licence
Betplan,,,tennis,licence
Bézéril,,,tennis,licence
Bezolles,,,tennis,licence
Bézues-Bajon,,,tennis,licence
Biran,,,tennis,licence
Blaziert,,,tennis,licence
Blousson-Sérian,,,tennis,licence
Boucagnères,,,tennis,licence
Boulaur,,,tennis,licence
Bourrouillan,,,tennis,licence
Bouzon-Gellenave,,,tennis,licence
Bretagne-d'Armagnac,,,tennis,licence
Le Brouilh-Monbert,,,tennis,licence
Brugnens,,,tennis,licence
Cabas-Loumassès,,,tennis,licence
Cadeilhan,,,tennis,licence
Cahuzac-sur-Adour,,,tennis,licence
Caillavet,,,tennis,licence
Campagne-d'Armagnac,,,tennis,licence
Cassaigne,,,tennis,licence
Castelnau-Barbarens,,,tennis,licence
Castelnau-d'Arbieu,,,tennis,licence
Castelnau d'Auzan Labarrère,,,tennis,licence
Castelnau-sur-l'Auvignon,,,tennis,licence
Castéra-Lectourois,,,tennis,licence
Castéra-Verduzan,,,tennis,licence
Castet-Arrouy,,,tennis,licence
Castex-d'Armagnac,,,tennis,licence
Castillon-Debats,,,tennis,licence
Castillon-Massas,,,tennis,licence
Castillon-Savès,,,tennis,licence
Castin,,,tennis,licence
Caupenne-d'Armagnac,,,tennis,licence
Caussens,,,tennis,licence
Cazaubon,,,tennis,licence
Cazaux-Savès,,,tennis,licence
Cazeneuve,,,tennis,licence
Céran,,,tennis,licence
Cézan,,,tennis,licence
Clermont-Pouyguillès,,,tennis,licence
Clermont-Savès,,,tennis,licence
Cologne,,,tennis,licence
Condom,,,tennis,licence
Corneillan,,,tennis,licence
Courrensan,,,tennis,licence
Courties,,,tennis,licence
Cravencères,,,tennis,licence
Dému,,,tennis,licence
Duffort,,,tennis,licence
Duran,,,tennis,licence
Eauze,,,tennis,licence
Encausse,,,tennis,licence
Endoufielle,,,tennis,licence
Esclassan-Labastide,,,tennis,licence
Escornebœuf,,,tennis,licence
Espaon,,,tennis,licence
Espas,,,tennis,licence
Estampes,,,tennis,licence
Estang,,,tennis,licence
Estipouy,,,tennis,licence
Faget-Abbatial,,,tennis,licence
Flamarens,,,tennis,licence
Fleurance,,,tennis,licence
Fourcès,,,tennis,licence
Frégouville,,,tennis,licence
Fustérouau,,,tennis,licence
Galiax,,,tennis,licence
Garravet,,,tennis,licence
Gaudonville,,,tennis,licence
Gavarret-sur-Aulouste,,,tennis,licence
Gazaupouy,,,tennis,licence
Gimbrède,,,tennis,licence
Gimont,,,tennis,licence
Giscaro,,,tennis,licence
Gondrin,,,tennis,licence
Goutz,,,tennis,licence
Haget,,,tennis,licence
Haulies,,,tennis,licence
Le Houga,,,tennis,licence
L'Isle-Arné,,,tennis,licence
L'Isle-Bouzon,,,tennis,licence
L'Isle-de-Noé,,,tennis,licence
L'Isle-Jourdain,,,tennis,licence
Izotges,,,tennis,licence
Jegun,,,tennis,licence
Juilles,,,tennis,licence
Justian,,,tennis,licence
Laas,,,tennis,licence
Labarthe,,,tennis,licence
Labarthète,,,tennis,licence
Labéjan,,,tennis,licence
Labrihe,,,tennis,licence
Ladevèze-Rivière,,,tennis,licence
Ladevèze-Ville,,,tennis,licence
Lagarde-Hachan,,,tennis,licence
Lagardère,,,tennis,licence
Lagraulet-du-Gers,,,tennis,licence
Laguian-Mazous,,,tennis,licence
Lahas,,,tennis,licence
Lahitte,,,tennis,licence
Lalanne,,,tennis,licence
Lalanne-Arqué,,,tennis,licence
Lamaguère,,,tennis,licence
Lamazère,,,tennis,licence
Lamothe-Goas,,,tennis,licence
Lannemaignan,,,tennis,licence
Lannepax,,,tennis,licence
Lanne-Soubiran,,,tennis,licence
Lannux,,,tennis,licence
Larée,,,tennis,licence
Larressingle,,,tennis,licence
Larroque-Engalin,,,tennis,licence
Larroque-Saint-Sernin,,,tennis,licence
Larroque-sur-l'Osse,,,tennis,licence
Lartigue,,,tennis,licence
Lasserrade,,,tennis,licence
Lasséran,,,tennis,licence
Lasseube-Propre,,,tennis,licence
Laujuzan,,,tennis,licence
Lauraët,,,tennis,licence
Lavardens,,,tennis,licence
Laveraët,,,tennis,licence
Laymont,,,tennis,licence
Leboulin,,,tennis,licence
Lectoure,,,tennis,licence
Lias,,,tennis,licence
Lias-d'Armagnac,,,tennis,licence
Ligardes,,,tennis,licence
Lombez,,,tennis,licence
Loubédat,,,tennis,licence
Loubersan,,,tennis,licence
Lourties-Monbrun,,,tennis,licence
Loussous-Débat,,,tennis,licence
Lupiac,,,tennis,licence
Luppé-Violles,,,tennis,licence
Magnan,,,tennis,licence
Magnas,,,tennis,licence
Maignaut-Tauzia,,,tennis,licence
Malabat,,,tennis,licence
Manas-Bastanous,,,tennis,licence
Manciet,,,tennis,licence
Manent-Montané,,,tennis,licence
Mansempuy,,,tennis,licence
Marambat,,,tennis,licence
Maravat,,,tennis,licence
Marciac,,,tennis,licence
Marestaing,,,tennis,licence
Marguestau,,,tennis,licence
Marsan,,,tennis,licence
Marsolan,,,tennis,licence
Mas-d'Auvignon,,,tennis,licence
Masseube,,,tennis,licence
Mauléon-d'Armagnac,,,tennis,licence
Maulichères,,,tennis,licence
Maupas,,,tennis,licence
Mauroux,,,tennis,licence
Meilhan,,,tennis,licence
Mérens,,,tennis,licence
Miélan,,,tennis,licence
Miradoux,,,tennis,licence
Miramont-d'Astarac,,,tennis,licence
Miramont-Latour,,,tennis,licence
Mirande,,,tennis,licence
Monblanc,,,tennis,licence
Monbrun,,,tennis,licence
Moncassin,,,tennis,licence
Monclar,,,tennis,licence
Monclar-sur-Losse,,,tennis,licence
Moncorneil-Grazan,,,tennis,licence
Monferran-Plavès,,,tennis,licence
Monferran-Savès,,,tennis,licence
Monfort,,,tennis,licence
Mongausy,,,tennis,licence
Monguilhem,,,tennis,licence
Monlaur-Bernet,,,tennis,licence
Monlezun,,,tennis,licence
Monlezun-d'Armagnac,,,tennis,licence
Montamat,,,tennis,licence
Montaut-les-Créneaux,,,tennis,licence
Mont-d'Astarac,,,tennis,licence
Mont-de-Marrast,,,tennis,licence
Montégut,,,tennis,licence
Montégut-Arros,,,tennis,licence
Montégut-Savès,,,tennis,licence
Montesquiou,,,tennis,licence
Montestruc-sur-Gers,,,tennis,licence
Montiron,,,tennis,licence
Mormès,,,tennis,licence
Mouchan,,,tennis,licence
Mourède,,,tennis,licence
Nizas,,,tennis,licence
Nogaro,,,tennis,licence
Noilhan,,,tennis,licence
Nougaroulet,,,tennis,licence
Noulens,,,tennis,licence
Orbessan,,,tennis,licence
Ordan-Larroque,,,tennis,licence
Pallanne,,,tennis,licence
Panassac,,,tennis,licence
Panjas,,,tennis,licence
Pauilhac,,,tennis,licence
Pavie,,,tennis,licence
Pellefigue,,,tennis,licence
Perchède,,,tennis,licence
Pergain-Taillac,,,tennis,licence
Pessan,,,tennis,licence
Pessoulens,,,tennis,licence
Peyrusse-Grande,,,tennis,licence
Peyrusse-Massas,,,tennis,licence
Peyrusse-Vieille,,,tennis,licence
Plieux,,,tennis,licence
Pompiac,,,tennis,licence
Ponsampère,,,tennis,licence
Pouydraguin,,,tennis,licence
Pouylebon,,,tennis,licence
Pouy-Roquelaure,,,tennis,licence
Préchac,,,tennis,licence
Préchac-sur-Adour,,,tennis,licence
Preignan,,,tennis,licence
Préneron,,,tennis,licence
Projan,,,tennis,licence
Pujaudran,,,tennis,licence
Puycasquier,,,tennis,licence
Puylausic,,,tennis,licence
Puységur,,,tennis,licence
Ramouzens,,,tennis,licence
Razengues,,,tennis,licence
Réans,,,tennis,licence
Réjaumont,,,tennis,licence
Ricourt,,,tennis,licence
Riguepeu,,,tennis,licence
Riscle,,,tennis,licence
La Romieu,,,tennis,licence
Roquebrune,,,tennis,licence
Roquefort,,,tennis,licence
Roquelaure,,,tennis,licence
Sabaillan,,,tennis,licence
Sabazan,,,tennis,licence
Sainte-Anne,,,tennis,licence
Saint-Arailles,,,tennis,licence
Saint-Arroman,,,tennis,licence
Sainte-Aurence-Cazaux,,,tennis,licence
Saint-Blancard,,,tennis,licence
Sainte-Christie,,,tennis,licence
Sainte-Christie-d'Armagnac,,,tennis,licence
Saint-Clar,,,tennis,licence
Saint-Créac,,,tennis,licence
Saint-Cricq,,,tennis,licence
Sainte-Dode,,,tennis,licence
Saint-Élix-d'Astarac,,,tennis,licence
Saint-Élix-Theux,,,tennis,licence
Saint-Germé,,,tennis,licence
Saint-Germier,,,tennis,licence
Saint-Jean-le-Comtal,,,tennis,licence
Saint-Jean-Poutge,,,tennis,licence
Saint-Justin,,,tennis,licence
Saint-Lary,,,tennis,licence
Saint-Lizier-du-Planté,,,tennis,licence
Saint-Loube,,,tennis,licence
Saint-Martin,,,tennis,licence
Saint-Martin-d'Armagnac,,,tennis,licence
Saint-Martin-Gimois,,,tennis,licence
Sainte-Mère,,,tennis,licence
Saint-Mont,,,tennis,licence
Saint-Orens,,,tennis,licence
Saint-Orens-Pouy-Petit,,,tennis,licence
Saint-Paul-de-Baïse,,,tennis,licence
Saint-Puy,,,tennis,licence
Saint-Sauvy,,,tennis,licence
Salles-d'Armagnac,,,tennis,licence
Samaran,,,tennis,licence
Samatan,,,tennis,licence
Saramon,,,tennis,licence
Sarcos,,,tennis,licence
Sarragachies,,,tennis,licence
Sarraguzan,,,tennis,licence
Sarrant,,,tennis,licence
La Sauvetat,,,tennis,licence
Sauviac,,,tennis,licence
Savignac-Mona,,,tennis,licence
Séailles,,,tennis,licence
Ségos,,,tennis,licence
Ségoufielle,,,tennis,licence
Seissan,,,tennis,licence
Sémézies-Cachan,,,tennis,licence
Sempesserre,,,tennis,licence
Sérempuy,,,tennis,licence
Seysses-Savès,,,tennis,licence
Simorre,,,tennis,licence
Sion,,,tennis,licence
Sirac,,,tennis,licence
Solomiac,,,tennis,licence
Sorbets,,,tennis,licence
Tachoires,,,tennis,licence
Tasque,,,tennis,licence
Taybosc,,,tennis,licence
Terraube,,,tennis,licence
Termes-d'Armagnac,,,tennis,licence
Thoux,,,tennis,licence
Tieste-Uragnoux,,,tennis,licence
Tillac,,,tennis,licence
Tirent-Pontéjac,,,tennis,licence
Touget,,,tennis,licence
Tourdun,,,tennis,licence
Tournecoupe,,,tennis,licence
Traversères,,,tennis,licence
Troncens,,,tennis,licence
Urdens,,,tennis,licence
Urgosse,,,tennis,licence
Valence-sur-Baïse,,,tennis,licence
Vergoignan,,,tennis,licence
Vic-Fezensac,,,tennis,licence
Viella,,,tennis,licence
Villecomtal-sur-Arros,,,tennis,licence
Villefranche-d'Astarac,,,tennis,licence
Viozan,,,tennis,licence
Aussos,,,tennis,licence
Aillas,,,tennis,licence
Ambarès-et-Lagrave,,,tennis,licence
Ambès,,,tennis,licence
Andernos-les-Bains,,,tennis,licence
Anglade,,,tennis,licence
Arbanats,,,tennis,licence
Porte-de-Benauge,,,tennis,licence
Arcachon,,,tennis,licence
Arcins,,,tennis,licence
Arès,,,tennis,licence
Arsac,,,tennis,licence
Artigues-près-Bordeaux,,,tennis,licence
Les Artigues-de-Lussac,,,tennis,licence
Arveyres,,,tennis,licence
Asques,,,tennis,licence
Aubiac,,,tennis,licence
Val de Virvée,,,tennis,licence
Audenge,,,tennis,licence
Auriolles,,,tennis,licence
Auros,,,tennis,licence
Avensan,,,tennis,licence
Ayguemorte-les-Graves,,,tennis,licence
Bagas,,,tennis,licence
Balizac,,,tennis,licence
Barie,,,tennis,licence
Le Barp,,,tennis,licence
Bassanne,,,tennis,licence
Bassens,,,tennis,licence
Baurech,,,tennis,licence
Bayon-sur-Gironde,,,tennis,licence
Bazas,,,tennis,licence
Beautiran,,,tennis,licence
Bégadan,,,tennis,licence
Bègles,,,tennis,licence
Béguey,,,tennis,licence
Belin-Béliet,,,tennis,licence
Bellebat,,,tennis,licence
Belvès-de-Castillon,,,tennis,licence
Bernos-Beaulac,,,tennis,licence
Berson,,,tennis,licence
Berthez,,,tennis,licence
Beychac-et-Caillau,,,tennis,licence
Bieujac,,,tennis,licence
Biganos,,,tennis,licence
Les Billaux,,,tennis,licence
Birac,,,tennis,licence
Blaignac,,,tennis,licence
Blaignan-Prignac,,,tennis,licence
Blanquefort,,,tennis,licence
Blasimon,,,tennis,licence
Blaye,,,tennis,licence
Blésignac,,,tennis,licence
Bommes,,,tennis,licence
Bonnetan,,,tennis,licence
Bonzac,,,tennis,licence
Bordeaux,,,tennis,licence
Bouliac,,,tennis,licence
Bourdelles,,,tennis,licence
Bourg,,,tennis,licence
Bourideys,,,tennis,licence
Le Bouscat,,,tennis,licence
Brach,,,tennis,licence
Brannens,,,tennis,licence
Braud-et-Saint-Louis,,,tennis,licence
Brouqueyran,,,tennis,licence
Bruges,,,tennis,licence
Budos,,,tennis,licence
Cabanac-et-Villagrains,,,tennis,licence
Cabara,,,tennis,licence
Cadarsac,,,tennis,licence
Cadaujac,,,tennis,licence
Cadillac-sur-Garonne,,,tennis,licence
Cadillac-en-Fronsadais,,,tennis,licence
Camarsac,,,tennis,licence
Cambes,,,tennis,licence
Camblanes-et-Meynac,,,tennis,licence
Camiac-et-Saint-Denis,,,tennis,licence
Camiran,,,tennis,licence
Camps-sur-l'Isle,,,tennis,licence
Campugnan,,,tennis,licence
Canéjan,,,tennis,licence
Capian,,,tennis,licence
Caplong,,,tennis,licence
Captieux,,,tennis,licence
Carbon-Blanc,,,tennis,licence
Carcans,,,tennis,licence
Cardan,,,tennis,licence
Carignan-de-Bordeaux,,,tennis,licence
Cars,,,tennis,licence
Cartelègue,,,tennis,licence
Casseuil,,,tennis,licence
Castelnau-de-Médoc,,,tennis,licence
Castets et Castillon,,,tennis,licence
Castillon-la-Bataille,,,tennis,licence
Castres-Gironde,,,tennis,licence
Caudrot,,,tennis,licence
Cauvignac,,,tennis,licence
Cavignac,,,tennis,licence
Cazalis,,,tennis,licence
Cazats,,,tennis,licence
Cazaugitat,,,tennis,licence
Cénac,,,tennis,licence
Cenon,,,tennis,licence
Cérons,,,tennis,licence
Cessac,,,tennis,licence
Cestas,,,tennis,licence
Cézac,,,tennis,licence
Chamadelle,,,tennis,licence
Cissac-Médoc,,,tennis,licence
Civrac-de-Blaye,,,tennis,licence
Civrac-sur-Dordogne,,,tennis,licence
Civrac-en-Médoc,,,tennis,licence
Cleyrac,,,tennis,licence
Coimères,,,tennis,licence
Coirac,,,tennis,licence
Cours-de-Monségur,,,tennis,licence
Cours-les-Bains,,,tennis,licence
Coutras,,,tennis,licence
Créon,,,tennis,licence
Croignon,,,tennis,licence
Cubnezais,,,tennis,licence
Cubzac-les-Ponts,,,tennis,licence
Cudos,,,tennis,licence
Cursan,,,tennis,licence
Cussac-Fort-Médoc,,,tennis,licence
Daignac,,,tennis,licence
Dardenac,,,tennis,licence
Daubèze,,,tennis,licence
Dieulivol,,,tennis,licence
Donnezac,,,tennis,licence
Donzac,,,tennis,licence
Doulezon,,,tennis,licence
Les Églisottes-et-Chalaures,,,tennis,licence
Escoussans,,,tennis,licence
Espiet,,,tennis,licence
Les Esseintes,,,tennis,licence
Étauliers,,,tennis,licence
Eynesse,,,tennis,licence
Eyrans,,,tennis,licence
Eysines,,,tennis,licence
Faleyras,,,tennis,licence
Fargues,,,tennis,licence
Fargues-Saint-Hilaire,,,tennis,licence
Le Fieu,,,tennis,licence
Flaujagues,,,tennis,licence
Fontet,,,tennis,licence
Fossès-et-Baleyssac,,,tennis,licence
Fours,,,tennis,licence
Francs,,,tennis,licence
Fronsac,,,tennis,licence
Frontenac,,,tennis,licence
Gabarnac,,,tennis,licence
Gaillan-en-Médoc,,,tennis,licence
Gajac,,,tennis,licence
Galgon,,,tennis,licence
Gans,,,tennis,licence
Gardegan-et-Tourtirac,,,tennis,licence
Gauriac,,,tennis,licence
Gauriaguet,,,tennis,licence
Génissac,,,tennis,licence
Gensac,,,tennis,licence
Gironde-sur-Dropt,,,tennis,licence
Gornac,,,tennis,licence
Gours,,,tennis,licence
Gradignan,,,tennis,licence
Grayan-et-l'Hôpital,,,tennis,licence
Grézillac,,,tennis,licence
Guillac,,,tennis,licence
Guillos,,,tennis,licence
Guîtres,,,tennis,licence
Gujan-Mestras,,,tennis,licence
Le Haillan,,,tennis,licence
Haux,,,tennis,licence
Hostens,,,tennis,licence
Hourtin,,,tennis,licence
Hure,,,tennis,licence
Illats,,,tennis,licence
Isle-Saint-Georges,,,tennis,licence
Izon,,,tennis,licence
Jau-Dignac-et-Loirac,,,tennis,licence
Jugazan,,,tennis,licence
Labarde,,,tennis,licence
La Brède,,,tennis,licence
Lacanau,,,tennis,licence
Ladaux,,,tennis,licence
Lados,,,tennis,licence
La Lande-de-Fronsac,,,tennis,licence
Lamarque,,,tennis,licence
Lamothe-Landerron,,,tennis,licence
Lalande-de-Pomerol,,,tennis,licence
Landerrouat,,,tennis,licence
Landiras,,,tennis,licence
Langoiran,,,tennis,licence
Langon,,,tennis,licence
Lansac,,,tennis,licence
Lanton,,,tennis,licence
Lapouyade,,,tennis,licence
Laroque,,,tennis,licence
Laruscade,,,tennis,licence
Latresne,,,tennis,licence
Lège-Cap-Ferret,,,tennis,licence
Léogeats,,,tennis,licence
Léognan,,,tennis,licence
Lerm-et-Musset,,,tennis,licence
Lesparre-Médoc,,,tennis,licence
Lestiac-sur-Garonne,,,tennis,licence
Les Lèves-et-Thoumeyragues,,,tennis,licence
Libourne,,,tennis,licence
Lignan-de-Bazas,,,tennis,licence
Lignan-de-Bordeaux,,,tennis,licence
Ligueux,,,tennis,licence
Listrac-de-Durèze,,,tennis,licence
Listrac-Médoc,,,tennis,licence
Lormont,,,tennis,licence
Louchats,,,tennis,licence
Loupes,,,tennis,licence
Loupiac,,,tennis,licence
Loupiac-de-la-Réole,,,tennis,licence
Lucmau,,,tennis,licence
Ludon-Médoc,,,tennis,licence
Lugaignac,,,tennis,licence
Lugasson,,,tennis,licence
Lugon-et-l'Île-du-Carnay,,,tennis,licence
Lugos,,,tennis,licence
Macau,,,tennis,licence
Madirac,,,tennis,licence
Maransin,,,tennis,licence
Marcenais,,,tennis,licence
Margaux-Cantenac,,,tennis,licence
Margueron,,,tennis,licence
Marions,,,tennis,licence
Marsas,,,tennis,licence
Martignas-sur-Jalle,,,tennis,licence
Martillac,,,tennis,licence
Martres,,,tennis,licence
Masseilles,,,tennis,licence
Mazion,,,tennis,licence
Mérignas,,,tennis,licence
Mios,,,tennis,licence
Mombrier,,,tennis,licence
Mongauzy,,,tennis,licence
Monségur,,,tennis,licence
Montagne,,,tennis,licence
Montagoudin,,,tennis,licence
Montussan,,,tennis,licence
Morizès,,,tennis,licence
Mouillac,,,tennis,licence
Mouliets-et-Villemartin,,,tennis,licence
Moulis-en-Médoc,,,tennis,licence
Moulon,,,tennis,licence
Mourens,,,tennis,licence
Naujac-sur-Mer,,,tennis,licence
Naujan-et-Postiac,,,tennis,licence
Néac,,,tennis,licence
Nérigean,,,tennis,licence
Neuffons,,,tennis,licence
Le Nizan,,,tennis,licence
Noaillac,,,tennis,licence
Noaillan,,,tennis,licence
Omet,,,tennis,licence
Ordonnac,,,tennis,licence
Origne,,,tennis,licence
Paillet,,,tennis,licence
Parempuyre,,,tennis,licence
Pauillac,,,tennis,licence
Les Peintures,,,tennis,licence
Pellegrue,,,tennis,licence
Périssac,,,tennis,licence
Pessac,,,tennis,licence
Pessac-sur-Dordogne,,,tennis,licence
Petit-Palais-et-Cornemps,,,tennis,licence
Peujard,,,tennis,licence
Le Pian-Médoc,,,tennis,licence
Le Pian-sur-Garonne,,,tennis,licence
Pineuilh,,,tennis,licence
Podensac,,,tennis,licence
Pomerol,,,tennis,licence
Pompéjac,,,tennis,licence
Pompignac,,,tennis,licence
Pondaurat,,,tennis,licence
Porchères,,,tennis,licence
Le Porge,,,tennis,licence
Portets,,,tennis,licence
Le Pout,,,tennis,licence
Preignac,,,tennis,licence
Prignac-et-Marcamps,,,tennis,licence
Pugnac,,,tennis,licence
Puisseguin,,,tennis,licence
Pujols-sur-Ciron,,,tennis,licence
Pujols,,,tennis,licence
Puybarban,,,tennis,licence
Puynormand,,,tennis,licence
Queyrac,,,tennis,licence
Rauzan,,,tennis,licence
La Réole,,,tennis,licence
Rimons,,,tennis,licence
Riocaud,,,tennis,licence
Rions,,,tennis,licence
La Rivière,,,tennis,licence
Roaillan,,,tennis,licence
Romagne,,,tennis,licence
La Roquille,,,tennis,licence
Ruch,,,tennis,licence
Sablons,,,tennis,licence
Sadirac,,,tennis,licence
Saint-André-de-Cubzac,,,tennis,licence
Saint-André-du-Bois,,,tennis,licence
Saint-André-et-Appelles,,,tennis,licence
Saint-Androny,,,tennis,licence
Saint-Antoine-sur-l'Isle,,,tennis,licence
Saint-Aubin-de-Blaye,,,tennis,licence
Saint-Aubin-de-Branne,,,tennis,licence
Saint-Aubin-de-Médoc,,,tennis,licence
Saint-Avit-Saint-Nazaire,,,tennis,licence
Val-de-Livenne,,,tennis,licence
Saint-Caprais-de-Bordeaux,,,tennis,licence
Saint-Christoly-de-Blaye,,,tennis,licence
Saint-Christophe-des-Bardes,,,tennis,licence
Saint-Christophe-de-Double,,,tennis,licence
Saint-Cibard,,,tennis,licence
Saint-Ciers-d'Abzac,,,tennis,licence
Saint-Ciers-de-Canesse,,,tennis,licence
Saint-Ciers-sur-Gironde,,,tennis,licence
Sainte-Croix-du-Mont,,,tennis,licence
Saint-Denis-de-Pile,,,tennis,licence
Saint-Émilion,,,tennis,licence
Saint-Étienne-de-Lisse,,,tennis,licence
Saint-Exupéry,,,tennis,licence
Saint-Félix-de-Foncaude,,,tennis,licence
Saint-Ferme,,,tennis,licence
Sainte-Florence,,,tennis,licence
Sainte-Foy-la-Grande,,,tennis,licence
Sainte-Foy-la-Longue,,,tennis,licence
Saint-Genès-de-Blaye,,,tennis,licence
Saint-Genès-de-Castillon,,,tennis,licence
Saint-Genès-de-Fronsac,,,tennis,licence
Saint-Genès-de-Lombaud,,,tennis,licence
Saint-Genis-du-Bois,,,tennis,licence
